NumericCas,CASNumber,ChemicalName,MW,PEL-TWA,PEL-TWAConvert,PEL-TWAmgm3,PEL-TWAmgm3Convert,NOTEPEL,PEL-STEL,PEL-STELConvert,PEL-STELmgm3,PEL-STELmgm3Convert,PEL-CL,PEL-CLConvert,PEL-CLmgm3,PEL-CLmgm3Convert,PEL-mpcfa,PEL-COMMENTS,REL-TWA,REL-TWAConvert,REL-TWAmgm3,REL-TWAmgm3Convert,NOTEREL,REL-STEL,REL-STELConvert,REL-STELmgm3,REL-STELmgm3Convert,REL-CL,REL-CLConvert,REL-CLmgm3,REL-CLmgm3Convert,RELFCC,REL-COMMENTS
8030306,8030-30-6,NAPHTHA (COAL TAR),,1.0000000000000000e+02,0,4.0000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+02,0,4.0000000000000000e+02,0,,,0,,0,,0,,0,,NONE.
8032324,8032-32-4,VM & P NAPHTHA,,,0,,0,,,0,,0,,0,,0,,,,0,3.5000000000000000e+02,0,,,0,,0,,0,1.8000000000000000e+03,0,,VALUE BASED ON 15 MINUTES.
8052413,8052-41-3,STODDARD SOLVENT,,5.0000000000000000e+02,0,2.9000000000000000e+03,0,,,0,,0,,0,,0,,NONE.,,0,3.5000000000000000e+02,0,,,0,,0,,0,1.8000000000000000e+03,0,,VALUE BASED ON 15 MINUTES.
8052424,8052-42-4,ASPHALT (PETROLEUM) FUMES,,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,,0,5.0000000000000000e+00,0,,VALUE BASED ON 15 MINUTES; MEASURED AS TOTAL PARTICULATES.
8065483,8065-48-3,DEMETON,5.1672000000000003e+02,4.7317696237807712e-03,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,SYN - SYSTOX.,4.7317696237807712e-03,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,SYN - SYSTOX.
9004346,9004-34-6,CELLULOSE,,,0,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.,,0,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.
9005258,9005-25-8,STARCH,,,0,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.,,0,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.
10022318,10022-31-8,BARIUM NITRATE,1.3733000000000001e+02,8.9019150950265774e-02,1,5.0000000000000000e-01,0,as Ba,,0,,0,,0,,0,,NONE.,8.9019150950265774e-02,1,5.0000000000000000e-01,0,as Ba,,0,,0,,0,,0,,NONE.
10024972,10024-97-2,NITROUS OXIDE,,,0,,0,,,0,,0,,0,,0,,,2.5000000000000000e+01,0,4.6000000000000000e+01,0,,,0,,0,,0,,0,,TWA FOR THE DURATION OF THE EXPOSURE.  REL FOR EXPOSURE TO WASTE ANESTHETIC EXPOSURE.
10025679,10025-67-9,SULFUR MONOCHLORIDE,,1.0000000000000000e+00,0,6.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,1.0000000000000000e+00,0,6.0000000000000000e+00,0,,NONE.
10025873,10025-87-3,PHOSPHORUS OXYCHLORIDE,1.5331999999999999e+02,,0,,0,,,0,,0,,0,,0,,,1.0000000000000001e-01,0,5.9999999999999998e-01,0,,5.0000000000000000e-01,0,3.0000000000000000e+00,0,,0,,0,,NONE.
10026138,10026-13-8,PHOSPHORUS PENTACHLORIDE,2.0822000000000000e+02,1.1742387858995293e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,1.1742387858995293e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
14807966,14807-96-6,"TALC, CONTAINING NO ASBESTOS FIBERS",7.8099999999999994e+01,,0,,0,,,0,,0,,0,,0,20,"TABLE Z-3 MINERAL DUSTS: UNITS ARE MILLIONS OF PARTICLES PER CUBIC FOOT OF AIR; CONTAINING <1% QUARTZ; IF 1% QUARTZ OR MORE, USE QUARTZ LIMIT; VALUE IS FOR RESPIRABLE DUST.",6.2612035851472470e-01,1,2.0000000000000000e+00,0,,,0,,0,,0,,0,,VALUE IS FOR RESPIRABLE FRACTION.
14808607,14808-60-7,"SILICA, CRYSTALLINE QUARTZ",6.0090000000000003e+01,,0,,0,,,0,,0,,0,,0,,RESPIRABLE: 250/%SIO2+5 MILLIONS OF PARTICLES PER CUBIC FOOT OF AIR (MPPCFA); % OF CRYSTALLINE SILICA BASED ON AIRBORNE SAMPLES. RESPIRABLE: 10MG/M3/%SIO2+2 (DETERMINED FROM THE FRACTION PASSING A SIZE-SELECTOR); TOTAL DUSTS: 30MG,2.0344483275087370e-02,1,5.0000000000000003e-02,0,as respirable dust,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
14977618,14977-61-8,CHROMYL CHLORIDE,1.5490000000000001e+02,,0,,0,,,0,,0,,0,,0,,,1.5784377017430599e-04,1,1.0000000000000000e-03,0,,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
15096523,15096-52-3,SODIUM ALUMINUM FLUORIDE,1.9000000000000000e+01,3.2171052631578947e+00,1,2.5000000000000000e+00,0,as F,,0,,0,,0,,0,,NONE.,3.2171052631578947e+00,1,2.5000000000000000e+00,0,as F,,0,,0,,0,,0,,NONE.
15468323,15468-32-3,"SILICA, CRYSTALLINE TRIDYMITE",6.0079999999999998e+01,,0,,0,,,0,,0,,0,,0,,TABLE Z-3 MINERAL DUSTS: USE 1/2 THE VALUE CALCULATED FROM THE FORMULA FOR QUARTZ.,2.0347869507323573e-02,1,5.0000000000000003e-02,0,as respirable dust,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
16219753,16219-75-3,ETHYLIDENE NORBORENE,1.2020999999999999e+02,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,5.0000000000000000e+00,0,2.5000000000000000e+01,0,,NONE.
16752775,16752-77-5,METHOMYL,1.6222999999999999e+02,,0,,0,,,0,,0,,0,,0,,,3.7677988041669236e-01,1,2.5000000000000000e+00,0,,,0,,0,,0,,0,,SYN - LANATE.
16842038,16842-03-8,COBALT HYDROCARBONYL,5.8930000000000000e+01,,0,,0,as Co,,0,,0,,0,,0,,,4.1489903275072126e-02,1,1.0000000000000001e-01,0,as Co,,0,,0,,0,,0,,NONE.
17702419,17702-41-9,DECABORANE,,5.0000000000000003e-02,0,2.9999999999999999e-01,0,,,0,,0,,0,,0,,NONE.,5.0000000000000003e-02,0,2.9999999999999999e-01,0,,1.4999999999999999e-01,0,9.0000000000000002e-01,0,,0,,0,,NONE.
17804352,17804-35-2,BENOMYL,2.9036000000000001e+02,4.2102906736465073e-01,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,,0,,0,,
18282105,18282-10-5,TIN (IV) OXIDE,1.1869000000000000e+02,,0,,0,as Sn,,0,,0,,0,,0,,,4.1199764091330354e-01,1,2.0000000000000000e+00,0,as Sn,,0,,0,,0,,0,,NONE.
19287457,19287-45-7,DIBORANE,,1.0000000000000001e-01,0,1.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.,1.0000000000000001e-01,0,1.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.
19624227,19624-22-7,PENTABORANE,,5.0000000000000001e-03,0,1.0000000000000000e-02,0,,,0,,0,,0,,0,,NONE.,5.0000000000000001e-03,0,1.0000000000000000e-02,0,,1.4999999999999999e-02,0,2.9999999999999999e-02,0,,0,,0,,NONE.
20816120,20816-12-0,OSMIUM TETROXIDE,1.9019999999999999e+02,2.5709779179810725e-04,1,2.0000000000000000e-03,0,as Os,,0,,0,,0,,0,,NONE.,2.0000000000000001e-04,0,2.0000000000000000e-03,0,as Os,5.9999999999999995e-04,0,6.0000000000000001e-03,0,,0,,0,,NONE.
21087649,21087-64-9,METRIBUZIN,2.1428000000000000e+02,,0,,0,,,0,,0,,0,,0,,,5.7051521373903302e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
21351791,21351-79-1,CESIUM HYDROXIDE,1.4991000000000000e+02,,0,,0,,,0,,0,,0,,0,,,3.2619571743045828e-01,1,2.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
21651194,21651-19-4,TIN (II) OXIDE,1.1869000000000000e+02,,0,,0,as Sn,,0,,0,,0,,0,,,4.1199764091330354e-01,1,2.0000000000000000e+00,0,as Sn,,0,,0,,0,,0,,NONE.
22224926,22224-92-6,FENAMIPHOS,3.0338999999999999e+02,,0,,0,,,0,,0,,0,,0,,,8.0589340452882439e-03,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,SYN - NEMACUR.
25013154,25013-15-4,VINYL TOLUENE,1.1819000000000000e+02,1.0000000000000000e+02,0,4.8000000000000000e+02,0,,,0,,0,,0,,0,,SYN - VINYLTOLUENE.,1.0000000000000000e+02,0,4.8000000000000000e+02,0,,,0,,0,,0,,0,,SYN - VINYLTOLUENE.
25321146,25321-14-6,DINITROTOLUENE,1.8215000000000001e+02,2.0134504529234146e-01,1,1.5000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,2.0134504529234146e-01,1,1.5000000000000000e+00,0,,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
25639423,25639-42-3,METHYLCYCLOHEXANOL,,1.0000000000000000e+02,0,4.7000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,5.0000000000000000e+01,0,2.3500000000000000e+02,0,,,0,,0,,0,,0,,NONE.
26499650,26499-65-0,PLASTER OF PARIS,1.4519999999999999e+02,8.4194214876033069e-01,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.,8.4194214876033069e-01,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.
26628228,26628-22-8,SODIUM AZIDE,4.3000000000000000e+01,,0,,0,as HN3,,0,,0,,0,,0,,,,0,,0,as HN3,,0,,0,1.0000000000000001e-01,0,1.7586912065439672e-01,1,,NONE.
26952216,26952-21-6,ISOOCTYL ALCOHOL,1.3025999999999999e+02,,0,,0,,,0,,0,,0,,0,,,5.0000000000000000e+01,0,2.7000000000000000e+02,0,,,0,,0,,0,,0,,NONE.
104949,104-94-9,P-ANISIDINE,1.2315000000000001e+02,9.9269183922046283e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,NONE.,9.9269183922046283e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,NONE.
55720995,55720-99-5,CHLORINATED DIPHENYL OXIDE,3.7700000000000000e+02,3.2427055702917769e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,NONE.,3.2427055702917769e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,NONE.
34590948,34590-94-8,DIPROPYLENE GLYCOL METHYL ETHER,1.4822999999999999e+02,1.0000000000000000e+02,0,6.0000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+02,0,6.0000000000000000e+02,0,,1.5000000000000000e+02,0,9.0000000000000000e+02,0,,0,,0,,NONE.
35400432,35400-43-2,SULPROFOS,3.2245999999999998e+02,,0,,0,,,0,,0,,0,,0,,,7.5823357935868016e-02,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,SYN - BOLSTAR.
53469219,53469-21-9,"CHLORODIPHENYL, 42% CHLORINE",2.5800000000000000e+02,9.4767441860465110e-02,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,SYN - AROCLOR; PCB.,9.4767441860465110e-05,1,1.0000000000000000e-03,0,,,0,,0,,0,,0,,SYN - AROCLOR; PCB.  LOWEST FEASIBLE CONCENTRATION.
61788327,61788-32-7,HYDROGENATED TERPHENYLS,,,0,,0,,,0,,0,,0,,0,,,5.0000000000000000e-01,0,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
65996932,65996-93-2,"COAL TAR PITCH VOLATILES, BENZENE SOLUBLES",,,0,2.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.,,0,1.0000000000000001e-01,0,,,0,,0,,0,,0,,CYCLOHEXANE EXTRACTABLE FRACTION.
7439965,7439-96-5,MANGANESE,5.4939999999999998e+01,,0,,0,,,0,,0,2.2251547142337098e+00,1,5.0000000000000000e+00,0,,NONE.,4.4503094284674188e-01,1,1.0000000000000000e+00,0,,1.3350928285402257e+00,1,3.0000000000000000e+00,0,,0,,0,,NONE.
65997151,65997-15-1,PORTLAND CEMENT,,,0,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.,,0,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.
68476857,68476-85-7,L.P.G. (LIQUEFIED PETROLEUM GAS),,1.0000000000000000e+03,0,1.8000000000000000e+03,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+03,0,1.8000000000000000e+03,0,,,0,,0,,0,,0,,NONE.
68956683,68956-68-3,VEGETABLE OIL MIST,,,0,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,,,0,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.
93763703,93763-70-3,PERLITE,,,0,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.,,0,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.
,,PARTICULATES NOT OTHERWISE CLASSIFIED,,,0,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,,0,,0,,
,,COAL DUST >=5% SiO2,,,0,1.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,,0,,0,,
105602,105-60-2,CAPROLACTAM,1.1316000000000000e+02,,0,,0,,,0,,0,,0,,0,,,2.1606574761399788e-01,1,1.0000000000000000e+00,0,dust/vapor,6.4819724284199365e-01,1,3.0000000000000000e+00,0,,0,,0,,NONE.
,,"BISMUTH TELLURIDE, DOPED",8.0083000000000004e+02,,0,,0,as Bi2Te3,,0,,0,,0,,0,,,1.5265412134910031e-01,1,5.0000000000000000e+00,0,as Bi2Te3,,0,,0,,0,,0,,
7439987,7439-98-7,MOLYBDENUM,9.5939999999999998e+01,3.8227016885553473e+00,1,1.5000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,,0,,0,,
,,"RHODIUM, SOLUBLE COMPOUNDS",1.0291000000000000e+02,2.3758624040423672e-04,1,1.0000000000000000e-03,0,as Rh,,0,,0,,0,,0,,NONE.,2.3758624040423672e-04,1,1.0000000000000000e-03,0,as Rh,,0,,0,,0,,0,,NONE.
,,TUNGSTEN; INSOLUBLE COMPOUNDS,1.8384999999999999e+02,,0,,0,as W,,0,,0,,0,,0,,,6.6494424802828400e-01,1,5.0000000000000000e+00,0,as W,,0,,0,,0,,0,,
,,"RHODIUM, INSOLUBLE COMPOUNDS",1.0291000000000000e+02,2.3758624040423674e-02,1,1.0000000000000001e-01,0,as Rh; also applies to metal fume,,0,,0,,0,,0,,NONE.,2.3758624040423674e-02,1,1.0000000000000001e-01,0,as Rh; also applies to metal fume,,0,,0,,0,,0,,NONE.
,,"TIN, INORGANIC COMPOUNDS",1.1869000000000000e+02,4.1199764091330354e-01,1,2.0000000000000000e+00,0,as Sn; except tin oxides,,0,,0,,0,,0,,,4.1199764091330354e-01,1,2.0000000000000000e+00,0,as Sn; except tin oxides,,0,,0,,0,,0,,
,,"TIN, ORGANIC COMPOUNDS",1.1869000000000000e+02,2.0599882045665180e-02,1,1.0000000000000001e-01,0,as Sn; except cyhexatin,,0,,0,,0,,0,,,2.0599882045665180e-02,1,1.0000000000000001e-01,0,as Sn; except cyhexatin,,0,,0,,0,,0,,
,,"ARSENIC, INORGANIC COMPOUNDS",7.4920000000000002e+01,3.2634810464495460e-03,1,1.0000000000000000e-02,0,"as As, except Arsine",,0,,0,,0,,0,,,,0,,0,as As,,0,,0,,0,,0,,
,,"ARSENIC, ORGANIC COMPOUNDS",7.4920000000000002e+01,1.6317405232247731e-01,1,5.0000000000000000e-01,0,as As,,0,,0,,0,,0,,,,0,,0,as As,,0,,0,,0,,0,,
,,"URANIUM, INSOLUBLE COMPUNDS",2.3803000000000000e+02,2.5679536192916859e-02,1,2.5000000000000000e-01,0,as U,,0,,0,,0,,0,,,2.0543628954333489e-02,1,2.0000000000000001e-01,0,as U,,0,,0,,0,,0,,
,,"URANIUM, SOLUBLE COMPUNDS",2.3803000000000000e+02,5.1359072385833721e-03,1,5.0000000000000003e-02,0,as U,,0,,0,,0,,0,,,5.1359072385833721e-03,1,5.0000000000000003e-02,0,as U,,0,,0,,0,,0,,
,,MERCURY COMPOUNDS [EXCEPT (ORGANO) ALKYLS],2.0059000000000000e+02,,0,,0,as Hg,,0,,0,,0,,0,,,6.0945211625704175e-03,1,5.0000000000000003e-02,0,as Hg,,0,,0,,0,,0,,
,,"PLATINUM , SOLUBLE SALTS",1.9508000000000001e+02,2.5066639327455401e-04,1,2.0000000000000000e-03,0,as Pt,,0,,0,,0,,0,,,2.5066639327455401e-04,1,2.0000000000000000e-03,0,as Pt,,0,,0,,0,,0,,
,,TUNGSTEN; SOLUBLE COMPOUNDS,1.8384999999999999e+02,,0,,0,as W,,0,,0,,0,,0,,,1.3298884960565679e-01,1,1.0000000000000000e+00,0,as W,,0,,0,,0,,0,,
,,"MOLYBDENUM, INSOLUBLE COMPOUNDS",9.5939999999999998e+01,3.8227016885553473e+00,1,1.5000000000000000e+01,0,as Mo,,0,,0,,0,,0,,,,0,,0,as Mo,,0,,0,,0,,0,,
,,"NICKEL, SOLUBLE COMPOUNDS",5.8710000000000001e+01,4.1645375574859478e-01,1,1.0000000000000000e+00,0,as Ni,,0,,0,,0,,0,,,,0,,0,as Ni,,0,,0,,0,,0,,
,,"NICKEL, INSOLUBLE COMPOUNDS",5.8710000000000001e+01,4.1645375574859478e-01,1,1.0000000000000000e+00,0,as Ni,,0,,0,,0,,0,,,,0,,0,as Ni,,0,,0,,0,,0,,
,,NICKEL COMPOUNDS,5.8710000000000001e+01,4.1645375574859478e-01,1,1.0000000000000000e+00,0,as Ni,,0,,0,,0,,0,,,6.2468063362289212e-03,1,1.4999999999999999e-02,0,as Ni,,0,,0,,0,,0,,
,,"SILVER, SOLUBLE COMPOUNDS",1.0787000000000000e+02,2.2666172244368218e-03,1,1.0000000000000000e-02,0,as Ag,,0,,0,,0,,0,,,2.2666172244368218e-03,1,1.0000000000000000e-02,0,as Ag,,0,,0,,0,,0,,
,,"CHROMIUM, INSOLUBLE SALTS",5.2000000000000000e+01,4.7019230769230769e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,,0,,0,,
